afTimesInSeconds	afPressures1	afPressures2	afPressures3	afPressures4	afPressures5	afPressures6	afPressures7	afPressures8	afAveragePressure	abActiveZones
3178.769	0.000	6.000	10.000	8.000	10.000	6.000	2.000	2.000	6.269	1.000
3178.891	0.000	4.000	9.000	7.000	10.000	6.000	2.000	2.000	5.707	1.000
3179.008	0.000	2.000	6.000	5.000	10.000	7.000	3.000	2.000	5.007	1.000
3179.130	0.000	1.000	4.000	4.000	9.000	6.000	2.000	2.000	3.995	1.000
3179.249	0.000	0.000	3.000	4.000	9.000	6.000	2.000	2.000	3.710	1.000
3179.374	0.000	0.000	3.000	4.000	9.000	6.000	2.000	2.000	3.710	1.000
3179.490	0.000	1.000	3.000	4.000	9.000	6.000	2.000	2.000	3.847	1.000
3179.616	0.000	1.000	4.000	4.000	9.000	6.000	2.000	2.000	3.995	1.000
3179.732	0.000	3.000	5.000	5.000	9.000	6.000	2.000	2.000	4.556	1.000
3179.910	0.000	5.000	8.000	7.000	10.000	7.000	2.000	2.000	5.836	1.000
3180.029	0.000	3.000	7.000	6.000	10.000	7.000	2.000	2.000	5.275	1.000
3180.152	0.000	2.000	5.000	5.000	9.000	7.000	2.000	2.000	4.560	1.000
3180.271	0.000	1.000	4.000	4.000	9.000	7.000	2.000	2.000	4.135	1.000
3180.392	0.000	1.000	4.000	4.000	9.000	6.000	2.000	2.000	3.995	1.000
3180.510	0.000	1.000	4.000	4.000	9.000	7.000	2.000	2.000	4.135	1.000
3180.630	0.000	1.000	4.000	4.000	9.000	6.000	2.000	2.000	3.995	1.000
3180.748	0.000	1.000	4.000	4.000	9.000	6.000	2.000	2.000	3.995	1.000
3180.872	0.000	1.000	4.000	4.000	9.000	6.000	2.000	2.000	3.995	1.000
3180.987	0.000	3.000	5.000	5.000	9.000	7.000	2.000	2.000	4.697	1.000
3181.172	0.000	6.000	8.000	7.000	10.000	7.000	2.000	2.000	5.973	1.000
3181.290	0.000	5.000	10.000	8.000	11.000	7.000	2.000	2.000	6.415	1.000
3181.408	0.000	1.000	6.000	5.000	9.000	7.000	2.000	2.000	4.572	1.000
3181.529	0.000	0.000	3.000	3.000	8.000	6.000	1.000	1.000	3.138	1.000
3181.651	0.000	0.000	3.000	3.000	8.000	5.000	1.000	1.000	2.997	1.000
3181.773	0.000	0.000	2.000	0.000	5.000	3.000	-1.000	1.000	1.407	0.000
3181.892	0.000	0.000	1.000	0.000	4.000	2.000	-1.000	0.000	0.842	0.000
3182.009	0.000	0.000	1.000	-1.000	3.000	2.000	-1.000	0.000	0.560	0.000
3182.132	0.000	0.000	1.000	-1.000	3.000	1.000	-1.000	0.000	0.419	0.000
3182.251	0.000	0.000	1.000	-1.000	3.000	1.000	-1.000	0.000	0.419	0.000
3182.375	0.000	0.000	1.000	-1.000	2.000	1.000	-1.000	0.000	0.277	0.000
3182.490	0.000	0.000	1.000	-1.000	2.000	1.000	-1.000	0.000	0.277	0.000
3182.612	0.000	0.000	1.000	0.000	2.000	1.000	0.000	0.000	0.573	0.000
3182.730	0.000	0.000	1.000	0.000	2.000	2.000	0.000	1.000	0.848	0.000
3182.856	0.000	0.000	1.000	0.000	2.000	2.000	0.000	1.000	0.848	0.000
3182.970	0.000	0.000	1.000	0.000	2.000	2.000	0.000	1.000	0.848	0.000
3183.090	0.000	0.000	1.000	0.000	2.000	2.000	1.000	2.000	1.137	0.000
3183.209	0.000	0.000	1.000	1.000	2.000	2.000	1.000	2.000	1.278	0.000
3183.392	0.000	0.000	1.000	0.000	2.000	2.000	1.000	2.000	1.137	0.000
3183.509	0.000	0.000	1.000	0.000	1.000	1.000	0.000	1.000	0.565	0.000
3183.634	0.000	0.000	0.000	-1.000	1.000	1.000	-1.000	0.000	-0.014	0.000
3183.751	0.000	0.000	0.000	-1.000	1.000	0.000	-1.000	0.000	-0.154	0.000
3183.871	0.000	0.000	0.000	-1.000	1.000	0.000	-1.000	0.000	-0.154	0.000
3183.993	0.000	0.000	1.000	-1.000	1.000	1.000	0.000	0.000	0.291	0.000
3184.108	0.000	0.000	1.000	0.000	1.000	0.000	0.000	0.000	0.290	0.000
3184.230	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0.008	0.000
3184.349	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0.008	0.000
3184.472	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0.008	0.000
3184.589	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0.008	0.000
3184.712	0.000	0.000	1.000	-1.000	0.000	1.000	0.000	1.000	0.282	0.000
3184.827	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0.008	0.000
3184.950	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0.008	0.000
3185.072	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	1.000	0.141	0.000
3185.190	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	1.000	0.141	0.000
3185.308	0.000	0.000	1.000	0.000	0.000	1.000	0.000	1.000	0.422	0.000
3185.428	0.000	0.000	1.000	0.000	0.000	1.000	0.000	1.000	0.422	0.000
3185.553	0.000	0.000	1.000	0.000	0.000	1.000	0.000	1.000	0.422	0.000
3185.667	0.000	1.000	1.000	0.000	0.000	1.000	0.000	1.000	0.559	0.000
3185.784	0.000	1.000	1.000	0.000	0.000	1.000	0.000	1.000	0.559	0.000
3185.970	0.000	1.000	1.000	0.000	0.000	1.000	0.000	1.000	0.559	0.000
3186.088	0.000	1.000	1.000	0.000	0.000	1.000	0.000	1.000	0.559	0.000
3186.210	0.000	1.000	1.000	0.000	0.000	1.000	1.000	1.000	0.715	0.000
3186.327	0.000	1.000	1.000	0.000	0.000	2.000	1.000	2.000	0.989	0.000
3186.449	0.000	1.000	1.000	0.000	0.000	2.000	1.000	2.000	0.989	0.000
3186.564	0.000	1.000	1.000	0.000	0.000	1.000	1.000	1.000	0.715	0.000
3186.689	0.000	1.000	1.000	0.000	0.000	1.000	1.000	1.000	0.715	0.000
3186.812	0.000	1.000	2.000	1.000	0.000	1.000	0.000	1.000	0.847	0.000
3186.928	0.000	1.000	2.000	0.000	0.000	1.000	0.000	1.000	0.707	0.000
3187.048	0.000	1.000	1.000	0.000	-1.000	0.000	-1.000	0.000	-0.014	0.000
3187.168	0.000	1.000	1.000	0.000	-1.000	0.000	-1.000	0.000	-0.014	0.000
3187.289	0.000	1.000	1.000	0.000	-1.000	0.000	-1.000	0.000	-0.014	0.000
3187.409	0.000	1.000	1.000	0.000	-2.000	-1.000	-1.000	-1.000	-0.431	0.000
3187.528	0.000	1.000	1.000	0.000	-2.000	-1.000	-1.000	-1.000	-0.431	0.000
3187.650	0.000	1.000	1.000	-1.000	-2.000	-1.000	-1.000	-1.000	-0.571	0.000
3187.769	0.000	1.000	1.000	-1.000	-2.000	0.000	-1.000	0.000	-0.297	0.000
3187.890	0.000	1.000	1.000	-1.000	-2.000	0.000	-1.000	0.000	-0.297	0.000
3188.009	0.000	1.000	1.000	-1.000	-2.000	0.000	-1.000	0.000	-0.297	0.000
3188.134	0.000	1.000	1.000	-1.000	-2.000	0.000	-1.000	-1.000	-0.430	0.000
3188.252	0.000	1.000	1.000	0.000	-2.000	0.000	-1.000	0.000	-0.156	0.000
3188.368	0.000	1.000	1.000	0.000	-1.000	0.000	-1.000	0.000	-0.014	0.000
3188.491	0.000	1.000	1.000	0.000	-1.000	0.000	-1.000	0.000	-0.014	0.000
3188.606	0.000	1.000	1.000	0.000	-1.000	0.000	-1.000	0.000	-0.014	0.000
3189.164	0.000	1.000	1.000	0.000	-1.000	1.000	0.000	0.000	0.283	0.000
3189.445	0.000	1.000	1.000	0.000	-1.000	1.000	0.000	0.000	0.283	0.000
3189.564	0.000	0.000	1.000	-1.000	-2.000	-1.000	-2.000	-1.000	-0.864	0.000
3189.689	0.000	1.000	1.000	-1.000	-2.000	-1.000	-2.000	-1.000	-0.727	0.000
3189.810	0.000	1.000	1.000	0.000	-2.000	-1.000	-2.000	-1.000	-0.587	0.000
3189.931	0.000	1.000	1.000	0.000	-2.000	0.000	-2.000	-1.000	-0.446	0.000
3190.048	0.000	1.000	1.000	0.000	-2.000	0.000	-1.000	-1.000	-0.290	0.000
3190.170	0.000	0.000	1.000	0.000	-2.000	0.000	-1.000	-1.000	-0.426	0.000
3190.285	0.000	0.000	1.000	0.000	-2.000	0.000	-1.000	-1.000	-0.426	0.000
3190.410	0.000	0.000	1.000	0.000	-2.000	0.000	-1.000	-1.000	-0.426	0.000
3190.531	0.000	1.000	1.000	0.000	-1.000	0.000	-1.000	0.000	-0.014	0.000
3190.645	0.000	4.000	4.000	3.000	0.000	2.000	0.000	0.000	1.840	0.000
3190.769	0.000	7.000	9.000	7.000	4.000	4.000	1.000	1.000	4.691	1.000
3190.892	0.000	8.000	13.000	9.000	8.000	6.000	2.000	1.000	6.708	1.000
3191.012	0.000	7.000	14.000	9.000	9.000	6.000	3.000	1.000	7.018	1.000
3191.129	0.000	4.000	10.000	7.000	8.000	6.000	2.000	2.000	5.571	1.000
3191.249	0.000	3.000	7.000	5.000	8.000	6.000	2.000	1.000	4.576	1.000
3191.493	0.000	3.000	6.000	5.000	8.000	6.000	2.000	1.000	4.428	1.000
3191.609	0.000	4.000	7.000	6.000	8.000	5.000	2.000	1.000	4.712	1.000
3191.730	0.000	3.000	7.000	5.000	8.000	5.000	2.000	1.000	4.436	1.000
3191.912	0.000	3.000	6.000	5.000	8.000	5.000	2.000	1.000	4.287	1.000
3192.031	0.000	3.000	6.000	5.000	8.000	5.000	1.000	1.000	4.131	1.000
3192.210	0.000	2.000	6.000	5.000	8.000	5.000	1.000	1.000	3.995	1.000
3192.330	0.000	2.000	5.000	4.000	7.000	5.000	1.000	1.000	3.564	1.000
3192.449	0.000	1.000	4.000	4.000	7.000	5.000	1.000	1.000	3.280	1.000
3192.572	0.000	1.000	4.000	4.000	7.000	5.000	1.000	1.000	3.280	1.000
3192.689	0.000	1.000	4.000	4.000	7.000	5.000	1.000	1.000	3.280	1.000
3192.806	0.000	1.000	4.000	4.000	7.000	4.000	1.000	1.000	3.139	1.000
3192.930	0.000	1.000	4.000	4.000	7.000	5.000	1.000	1.000	3.280	1.000
3193.051	0.000	3.000	6.000	5.000	8.000	5.000	1.000	1.000	4.131	1.000
3193.168	0.000	5.000	8.000	7.000	9.000	5.000	1.000	1.000	5.123	1.000
3193.288	0.000	4.000	8.000	7.000	9.000	5.000	1.000	1.000	4.987	1.000
3193.407	0.000	3.000	8.000	6.000	9.000	5.000	1.000	1.000	4.710	1.000
3193.531	0.000	1.000	5.000	5.000	8.000	5.000	1.000	1.000	3.710	1.000
3193.650	0.000	1.000	4.000	4.000	8.000	5.000	1.000	1.000	3.422	1.000
3193.768	0.000	1.000	4.000	4.000	8.000	5.000	1.000	1.000	3.422	1.000
3193.892	0.000	1.000	4.000	4.000	8.000	5.000	1.000	1.000	3.422	1.000
3194.005	0.000	1.000	4.000	4.000	8.000	4.000	1.000	1.000	3.281	1.000
3194.126	0.000	1.000	4.000	4.000	7.000	4.000	1.000	1.000	3.139	1.000
3194.255	0.000	1.000	4.000	3.000	7.000	3.000	0.000	0.000	2.568	1.000
3194.373	0.000	1.000	3.000	3.000	7.000	3.000	0.000	1.000	2.553	1.000
3194.486	0.000	1.000	3.000	3.000	7.000	4.000	0.000	1.000	2.694	1.000
3194.587	0.000	1.000	4.000	4.000	8.000	4.000	1.000	1.000	3.281	1.000
3194.724	0.000	1.000	4.000	5.000	9.000	6.000	2.000	3.000	4.268	1.000
3194.847	0.000	1.000	5.000	5.000	9.000	6.000	3.000	3.000	4.573	1.000
3194.969	0.000	1.000	4.000	5.000	9.000	6.000	3.000	3.000	4.425	1.000
3195.090	0.000	1.000	4.000	4.000	9.000	6.000	3.000	3.000	4.284	1.000
3195.209	0.000	1.000	3.000	4.000	9.000	6.000	2.000	3.000	3.980	1.000
3195.325	0.000	1.000	4.000	4.000	8.000	5.000	2.000	3.000	3.845	1.000
3195.447	0.000	2.000	5.000	5.000	8.000	5.000	2.000	2.000	4.136	1.000
3195.567	0.000	2.000	6.000	5.000	8.000	4.000	2.000	2.000	4.144	1.000
3195.693	0.000	2.000	6.000	6.000	8.000	5.000	2.000	2.000	4.425	1.000
3195.809	0.000	2.000	6.000	5.000	8.000	4.000	1.000	2.000	3.987	1.000
3195.928	0.000	2.000	5.000	5.000	8.000	4.000	1.000	2.000	3.839	1.000
3196.055	0.000	1.000	4.000	4.000	7.000	4.000	1.000	1.000	3.139	1.000
3196.170	0.000	1.000	4.000	3.000	7.000	3.000	1.000	1.000	2.858	1.000
3196.288	0.000	1.000	3.000	2.000	6.000	3.000	0.000	1.000	2.271	0.000
3196.410	0.000	0.000	3.000	1.000	5.000	2.000	0.000	1.000	1.711	0.000
3196.530	0.000	0.000	2.000	0.000	4.000	2.000	0.000	1.000	1.280	0.000
3196.653	0.000	0.000	2.000	0.000	3.000	1.000	-1.000	0.000	0.708	0.000
3196.831	0.000	0.000	1.000	0.000	2.000	1.000	-1.000	0.000	0.417	0.000
3196.950	0.000	0.000	1.000	0.000	2.000	1.000	-1.000	0.000	0.417	0.000
3197.130	0.000	0.000	1.000	-1.000	1.000	1.000	-1.000	0.000	0.135	0.000
3197.250	0.000	0.000	1.000	-1.000	0.000	0.000	-1.000	0.000	-0.149	0.000
3197.372	0.000	0.000	1.000	-1.000	0.000	0.000	-2.000	-1.000	-0.438	0.000
3197.488	0.000	0.000	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-0.869	0.000
3197.611	0.000	0.000	0.000	-2.000	-1.000	-1.000	-2.000	-1.000	-1.010	0.000
3197.730	0.000	0.000	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-0.869	0.000
3197.849	0.000	0.000	0.000	-1.000	-1.000	-1.000	-2.000	-1.000	-0.869	0.000
3197.971	0.000	0.000	0.000	-1.000	0.000	0.000	-1.000	0.000	-0.297	0.000
3198.089	0.000	0.000	0.000	-1.000	0.000	0.000	-1.000	0.000	-0.297	0.000
3198.205	0.000	0.000	0.000	-1.000	0.000	0.000	-1.000	0.000	-0.297	0.000
3198.325	0.000	0.000	0.000	-1.000	0.000	0.000	-1.000	0.000	-0.297	0.000
3198.449	0.000	0.000	0.000	-1.000	0.000	1.000	0.000	0.000	0.000	0.000
3198.568	0.000	0.000	0.000	-1.000	0.000	1.000	0.000	0.000	0.000	0.000
3198.689	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	-0.140	0.000
3198.810	0.000	0.000	0.000	-1.000	-1.000	0.000	-1.000	0.000	-0.439	0.000
3198.929	0.000	0.000	0.000	-1.000	-1.000	0.000	-1.000	0.000	-0.439	0.000
3199.045	0.000	0.000	0.000	-1.000	-1.000	0.000	-1.000	0.000	-0.439	0.000
3199.166	0.000	0.000	0.000	-1.000	-1.000	0.000	-1.000	0.000	-0.439	0.000
3199.289	0.000	0.000	0.000	-1.000	-1.000	0.000	-1.000	0.000	-0.439	0.000
3199.410	0.000	0.000	0.000	-1.000	-1.000	0.000	-1.000	0.000	-0.439	0.000
3199.528	0.000	0.000	1.000	-1.000	0.000	1.000	0.000	0.000	0.149	0.000
3199.649	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3199.773	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3199.888	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3200.009	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3200.130	0.000	0.000	1.000	0.000	-1.000	0.000	0.000	0.000	0.006	0.000
3200.250	0.000	0.000	1.000	0.000	-1.000	0.000	0.000	0.000	0.006	0.000
3200.372	0.000	0.000	1.000	0.000	-1.000	1.000	0.000	0.000	0.147	0.000
3200.490	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3200.607	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3200.730	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3200.846	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3200.968	0.000	0.000	1.000	0.000	-1.000	1.000	0.000	0.000	0.147	0.000
3201.091	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3201.211	0.000	0.000	1.000	0.000	-1.000	0.000	0.000	0.000	0.006	0.000
3201.330	0.000	0.000	1.000	0.000	-1.000	0.000	0.000	0.000	0.006	0.000
3201.448	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.148	0.000
3201.569	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.148	0.000
3201.689	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.148	0.000
3201.808	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.148	0.000
3201.928	0.000	0.000	1.000	0.000	0.000	1.000	0.000	1.000	0.422	0.000
3202.049	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.148	0.000
3202.167	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3202.289	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3202.409	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3202.528	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3202.649	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3202.767	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3202.887	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3203.006	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.289	0.000
3203.129	0.000	0.000	1.000	-1.000	0.000	1.000	0.000	0.000	0.149	0.000
3203.248	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0.008	0.000
3203.366	0.000	0.000	0.000	-1.000	-1.000	0.000	0.000	0.000	-0.283	0.000
3203.487	0.000	0.000	0.000	-1.000	-1.000	0.000	0.000	0.000	-0.283	0.000
3203.609	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	-0.140	0.000
3203.731	0.000	0.000	0.000	-1.000	0.000	1.000	0.000	0.000	0.000	0.000
3203.850	0.000	0.000	0.000	-1.000	0.000	1.000	0.000	0.000	0.000	0.000
3203.968	0.000	0.000	0.000	-1.000	0.000	1.000	0.000	0.000	0.000	0.000
3204.090	0.000	0.000	0.000	0.000	0.000	1.000	0.000	1.000	0.274	0.000
3204.210	0.000	0.000	0.000	0.000	0.000	1.000	0.000	1.000	0.274	0.000
3204.329	0.000	0.000	1.000	0.000	0.000	1.000	1.000	1.000	0.579	0.000
3204.449	0.000	0.000	1.000	0.000	0.000	2.000	1.000	1.000	0.719	0.000
3204.570	0.000	0.000	1.000	0.000	1.000	2.000	1.000	1.000	0.862	0.000
3204.691	0.000	0.000	1.000	0.000	1.000	2.000	1.000	1.000	0.862	0.000
3204.869	0.000	1.000	1.000	1.000	1.000	1.000	0.000	1.000	0.841	0.000
3204.988	0.000	1.000	2.000	1.000	1.000	1.000	0.000	1.000	0.989	0.000
3205.108	0.000	2.000	3.000	3.000	3.000	2.000	1.000	1.000	2.136	0.000
3205.227	0.000	5.000	6.000	5.000	5.000	3.000	1.000	1.000	3.695	1.000
3205.348	0.000	7.000	11.000	8.000	8.000	4.000	2.000	0.000	5.720	1.000
3205.467	0.000	8.000	14.000	9.000	10.000	4.000	2.000	1.000	6.859	1.000
3205.588	0.000	7.000	14.000	9.000	10.000	4.000	2.000	1.000	6.723	1.000
3205.709	0.000	5.000	12.000	8.000	10.000	5.000	2.000	1.000	6.154	1.000
3205.827	0.000	4.000	9.000	6.000	9.000	5.000	2.000	1.000	5.151	1.000
3205.948	0.000	3.000	7.000	5.000	9.000	4.000	2.000	1.000	4.437	1.000
3206.069	0.000	2.000	6.000	5.000	9.000	4.000	2.000	1.000	4.153	1.000
3206.189	0.000	2.000	5.000	4.000	9.000	4.000	1.000	1.000	3.708	1.000
3206.372	0.000	2.000	5.000	4.000	8.000	4.000	1.000	1.000	3.566	1.000
3206.488	0.000	1.000	5.000	4.000	9.000	4.000	1.000	1.000	3.572	1.000
3206.612	0.000	1.000	5.000	4.000	9.000	4.000	1.000	1.000	3.572	1.000
3206.729	0.000	1.000	5.000	4.000	9.000	4.000	1.000	1.000	3.572	1.000
3206.848	0.000	1.000	4.000	3.000	8.000	4.000	1.000	1.000	3.141	1.000
3206.972	0.000	0.000	4.000	3.000	8.000	4.000	1.000	1.000	3.005	1.000
3207.089	0.000	0.000	3.000	3.000	8.000	4.000	1.000	1.000	2.856	1.000
3207.270	0.000	0.000	3.000	3.000	8.000	4.000	1.000	1.000	2.856	1.000
3207.387	0.000	1.000	4.000	4.000	9.000	4.000	1.000	1.000	3.423	1.000
3207.510	0.000	1.000	5.000	4.000	9.000	4.000	1.000	1.000	3.572	1.000
3207.630	0.000	1.000	4.000	3.000	9.000	4.000	1.000	1.000	3.283	1.000
3207.749	0.000	1.000	4.000	3.000	9.000	4.000	1.000	1.000	3.283	1.000
3207.866	0.000	1.000	4.000	3.000	8.000	4.000	1.000	1.000	3.141	1.000
3207.991	0.000	1.000	4.000	3.000	8.000	4.000	1.000	1.000	3.141	1.000
3208.108	0.000	0.000	4.000	3.000	8.000	3.000	1.000	1.000	2.864	1.000
3208.228	0.000	0.000	3.000	2.000	8.000	3.000	1.000	1.000	2.575	1.000
3208.351	0.000	0.000	3.000	2.000	8.000	4.000	1.000	1.000	2.716	1.000
3208.465	0.000	0.000	3.000	2.000	8.000	4.000	1.000	2.000	2.849	1.000
3208.584	0.000	0.000	3.000	3.000	9.000	5.000	2.000	2.000	3.429	1.000
3208.705	0.000	0.000	3.000	3.000	9.000	5.000	3.000	3.000	3.719	1.000
3208.830	0.000	0.000	4.000	3.000	10.000	6.000	3.000	3.000	4.150	1.000
3209.008	0.000	0.000	4.000	3.000	10.000	6.000	3.000	3.000	4.150	1.000
3209.127	0.000	1.000	4.000	3.000	9.000	6.000	3.000	3.000	4.144	1.000
3209.250	0.000	1.000	4.000	3.000	9.000	6.000	3.000	3.000	4.144	1.000
3209.371	0.000	1.000	4.000	3.000	9.000	5.000	3.000	3.000	4.003	1.000
3209.490	0.000	1.000	4.000	3.000	9.000	5.000	2.000	2.000	3.714	1.000
3209.608	0.000	2.000	5.000	3.000	9.000	5.000	2.000	2.000	3.998	1.000
3209.726	0.000	3.000	6.000	4.000	10.000	5.000	2.000	2.000	4.565	1.000
3209.850	0.000	3.000	8.000	5.000	10.000	5.000	2.000	2.000	5.002	1.000
3209.970	0.000	2.000	7.000	4.000	9.000	5.000	2.000	2.000	4.435	1.000
3210.087	0.000	1.000	5.000	3.000	8.000	4.000	1.000	1.000	3.289	1.000
3210.209	0.000	1.000	4.000	2.000	8.000	4.000	1.000	1.000	3.001	1.000
3210.328	0.000	0.000	4.000	1.000	7.000	3.000	1.000	1.000	2.441	0.000
3210.450	0.000	0.000	3.000	1.000	7.000	3.000	0.000	0.000	2.003	0.000
3210.570	0.000	0.000	3.000	0.000	6.000	2.000	0.000	1.000	1.713	0.000
3210.689	0.000	0.000	2.000	0.000	6.000	2.000	0.000	1.000	1.565	0.000
3210.808	0.000	0.000	2.000	-1.000	5.000	2.000	0.000	0.000	1.149	0.000
3210.930	0.000	0.000	2.000	-1.000	5.000	2.000	0.000	0.000	1.149	0.000
3211.053	0.000	0.000	1.000	-1.000	4.000	1.000	0.000	0.000	0.718	0.000
3211.169	0.000	0.000	1.000	-2.000	4.000	1.000	0.000	0.000	0.577	0.000
3211.290	0.000	0.000	1.000	-2.000	4.000	1.000	0.000	0.000	0.577	0.000
3211.411	0.000	0.000	1.000	-2.000	4.000	1.000	0.000	0.000	0.577	0.000
3211.526	0.000	0.000	1.000	-2.000	4.000	1.000	0.000	0.000	0.577	0.000
3211.648	0.000	0.000	1.000	-2.000	3.000	1.000	0.000	0.000	0.435	0.000
3211.769	0.000	0.000	1.000	-2.000	3.000	1.000	0.000	0.000	0.435	0.000
3211.889	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3212.010	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3212.131	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3212.247	0.000	0.000	1.000	-2.000	3.000	1.000	0.000	0.000	0.435	0.000
3212.368	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3212.488	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3212.607	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3212.732	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3212.849	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3212.967	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3213.090	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3213.209	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3213.329	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3213.447	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3213.571	0.000	0.000	0.000	-2.000	3.000	1.000	0.000	0.000	0.287	0.000
3213.689	0.000	0.000	1.000	-2.000	3.000	1.000	0.000	0.000	0.435	0.000
3213.808	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3213.929	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3214.055	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3214.168	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3214.288	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3214.409	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3214.530	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3214.646	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3214.768	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3214.889	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3215.009	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3215.127	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3215.249	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3215.371	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3215.491	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3215.607	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3215.733	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3215.846	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3215.968	0.000	0.000	1.000	-1.000	3.000	1.000	0.000	0.000	0.575	0.000
3216.088	0.000	0.000	1.000	-1.000	2.000	1.000	0.000	0.000	0.433	0.000
3216.210	0.000	0.000	1.000	-1.000	2.000	1.000	0.000	0.000	0.433	0.000
3216.329	0.000	0.000	1.000	-1.000	2.000	1.000	0.000	0.000	0.433	0.000
3216.449	0.000	0.000	0.000	-1.000	2.000	0.000	-1.000	-1.000	-0.145	0.000
